0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.7297,0.6857,0.0293,0.2231,0.6161,0.8129,0.6223,0.8027,0.7869,0.0092
0.6847,0.7534,0.0320,0.1919,0.5282,0.7526,0.5709,0.8861,0.8441,-0.0092
0.6812,0.7634,0.0133,0.2881,0.6895,0.7989,0.7869,0.7653,0.8282,0.0175
